execution_id,timestamp,fecha,hora,franja,sonda_id,sonda_nombre,isp,asn_origen,ubicacion,tipo_sonda,ip_origen_observada,src_addr,dst_ip,sitio_web,msm_id,sent,rcvd,estado_ping,alcanzable_icmp,packet_loss_pct,rtt_exec_ms,rtt_avg_ripe_ms,rtt_min_ripe_ms,rtt_max_ripe_ms,n_rtt_validos
ping-180090804-1010818-1781834597-82,2026-06-18 22:03:17,2026-06-18,22:03:17,Nocturna (~22:00),1010818,CANTV (Caracas),CANTV,AS8048,"Caracas, Venezuela",Nacional,190.205.214.78,192.168.100.13,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,64.09555,64.09555,60.541796,67.384841,3
ping-180090804-1010818-1781877796-83,2026-06-19 10:03:16,2026-06-19,10:03:16,Matutina (~10:00),1010818,CANTV (Caracas),CANTV,AS8048,"Caracas, Venezuela",Nacional,190.205.214.78,192.168.100.13,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,59.777696999999996,59.777696999999996,59.665667,59.95681,3
ping-180090804-1014400-1781834590-84,2026-06-18 22:03:10,2026-06-18,22:03:10,Nocturna (~22:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.153.16.65,192.168.122.242,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,28.52009933333333,28.52009933333333,28.321897,28.736945,3
ping-180090804-1014400-1781877788-85,2026-06-19 10:03:08,2026-06-19,10:03:08,Matutina (~10:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.153.16.65,192.168.122.242,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,28.399711,28.399711,28.293393,28.533072,3
ping-180090804-1011292-1781834587-86,2026-06-18 22:03:07,2026-06-18,22:03:07,Nocturna (~22:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,79.030879,79.030879,78.441881,79.677154,3
ping-180090804-1011292-1781877794-87,2026-06-19 10:03:14,2026-06-19,10:03:14,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,78.599795,78.599795,78.25492,78.802381,3
ping-180090804-1010206-1781791558-88,2026-06-18 10:05:58,2026-06-18,10:05:58,Matutina (~10:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,68.195091,68.195091,67.301255,68.916019,3
ping-180090804-1010818-1781791391-89,2026-06-18 10:03:11,2026-06-18,10:03:11,Matutina (~10:00),1010818,CANTV (Caracas),CANTV,AS8048,"Caracas, Venezuela",Nacional,190.205.214.78,192.168.100.13,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,80.17156333333334,80.17156333333334,79.727247,80.559786,3
ping-180090804-1003784-1781791397-90,2026-06-18 10:03:17,2026-06-18,10:03:17,Matutina (~10:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,75.42058966666667,75.42058966666667,75.177681,75.830381,3
ping-180090804-7594-1781791351-91,2026-06-18 10:02:31,2026-06-18,10:02:31,Matutina (~10:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,108.45929033333334,108.45929033333334,108.429146,108.510328,3
ping-180090804-6978-1781791338-92,2026-06-18 10:02:18,2026-06-18,10:02:18,Matutina (~10:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,32.695935666666664,32.695935666666664,32.273405,33.041584,3
ping-180090804-32877-1781791393-93,2026-06-18 10:03:13,2026-06-18,10:03:13,Matutina (~10:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.177.234,192.168.1.186,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,98.23183333333333,98.23183333333333,94.762907,100.059522,3
ping-180090804-1014400-1781791384-94,2026-06-18 10:03:04,2026-06-18,10:03:04,Matutina (~10:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.153.16.65,192.168.122.242,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,46.945161000000006,46.945161000000006,46.244375,47.551108,3
ping-180090804-1011292-1781791385-95,2026-06-18 10:03:05,2026-06-18,10:03:05,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.46,Sistema de Grados,180090804,3,1,Respuesta parcial,True,66.66666666666666,96.960879,96.960879,96.960879,96.960879,1
ping-180090804-1011292-1782266592-96,2026-06-23 22:03:12,2026-06-23,22:03:12,Nocturna (~22:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-1010818-1782266595-97,2026-06-23 22:03:15,2026-06-23,22:03:15,Nocturna (~22:00),1010818,CANTV (Caracas),CANTV,AS8048,"Caracas, Venezuela",Nacional,190.205.214.78,192.168.100.13,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-7594-1782266547-98,2026-06-23 22:02:27,2026-06-23,22:02:27,Nocturna (~22:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-1003784-1782266591-99,2026-06-23 22:03:11,2026-06-23,22:03:11,Nocturna (~22:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-1014400-1782266590-100,2026-06-23 22:03:10,2026-06-23,22:03:10,Nocturna (~22:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.153.16.102,192.168.122.242,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-6978-1782266548-101,2026-06-23 22:02:28,2026-06-23,22:02:28,Nocturna (~22:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-32877-1782266597-102,2026-06-23 22:03:17,2026-06-23,22:03:17,Nocturna (~22:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.177.234,192.168.1.186,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-1010206-1782266762-103,2026-06-23 22:06:02,2026-06-23,22:06:02,Nocturna (~22:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-32877-1782180185-104,2026-06-22 22:03:05,2026-06-22,22:03:05,Nocturna (~22:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.177.234,192.168.1.186,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-32877-1782223393-105,2026-06-23 10:03:13,2026-06-23,10:03:13,Matutina (~10:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.177.234,192.168.1.186,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-6978-1782180136-106,2026-06-22 22:02:16,2026-06-22,22:02:16,Nocturna (~22:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-6978-1782223343-107,2026-06-23 10:02:23,2026-06-23,10:02:23,Matutina (~10:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-1011292-1782180191-108,2026-06-22 22:03:11,2026-06-22,22:03:11,Nocturna (~22:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-1011292-1782223394-109,2026-06-23 10:03:14,2026-06-23,10:03:14,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-1003784-1782180187-110,2026-06-22 22:03:07,2026-06-22,22:03:07,Nocturna (~22:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-1003784-1782223385-111,2026-06-23 10:03:05,2026-06-23,10:03:05,Matutina (~10:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-1010206-1782180366-112,2026-06-22 22:06:06,2026-06-22,22:06:06,Nocturna (~22:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-1010206-1782223557-113,2026-06-23 10:05:57,2026-06-23,10:05:57,Matutina (~10:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-1014400-1782180188-114,2026-06-22 22:03:08,2026-06-22,22:03:08,Nocturna (~22:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.153.16.65,192.168.122.242,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-1014400-1782223383-115,2026-06-23 10:03:03,2026-06-23,10:03:03,Matutina (~10:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.153.16.65,192.168.122.242,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-1010818-1782180187-116,2026-06-22 22:03:07,2026-06-22,22:03:07,Nocturna (~22:00),1010818,CANTV (Caracas),CANTV,AS8048,"Caracas, Venezuela",Nacional,190.205.214.78,192.168.100.13,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-1010818-1782223390-117,2026-06-23 10:03:10,2026-06-23,10:03:10,Matutina (~10:00),1010818,CANTV (Caracas),CANTV,AS8048,"Caracas, Venezuela",Nacional,190.205.214.78,192.168.100.13,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-7594-1782180152-118,2026-06-22 22:02:32,2026-06-22,22:02:32,Nocturna (~22:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-7594-1782223345-119,2026-06-23 10:02:25,2026-06-23,10:02:25,Matutina (~10:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-1014400-1782093797-120,2026-06-21 22:03:17,2026-06-21,22:03:17,Nocturna (~22:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.153.16.65,192.168.122.242,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,29.462686333333334,29.462686333333334,28.395079,30.065137,3
ping-180090804-1014400-1782136992-121,2026-06-22 10:03:12,2026-06-22,10:03:12,Matutina (~10:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.153.16.65,192.168.122.242,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-32877-1782093784-122,2026-06-21 22:03:04,2026-06-21,22:03:04,Nocturna (~22:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.177.234,192.168.1.186,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,80.71386866666667,80.71386866666667,80.527852,80.817264,3
ping-180090804-32877-1782136992-123,2026-06-22 10:03:12,2026-06-22,10:03:12,Matutina (~10:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.177.234,192.168.1.186,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-1010206-1782093968-124,2026-06-21 22:06:08,2026-06-21,22:06:08,Nocturna (~22:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,50.700071333333334,50.700071333333334,50.132865,51.177222,3
ping-180090804-1010206-1782137166-125,2026-06-22 10:06:06,2026-06-22,10:06:06,Matutina (~10:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-7594-1782093754-126,2026-06-21 22:02:34,2026-06-21,22:02:34,Nocturna (~22:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,88.72528966666668,88.72528966666668,88.681861,88.752394,3
ping-180090804-7594-1782136946-127,2026-06-22 10:02:26,2026-06-22,10:02:26,Matutina (~10:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-1003784-1782093787-128,2026-06-21 22:03:07,2026-06-21,22:03:07,Nocturna (~22:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,56.009403666666664,56.009403666666664,55.911416,56.098106,3
ping-180090804-1003784-1782136993-129,2026-06-22 10:03:13,2026-06-22,10:03:13,Matutina (~10:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-1010818-1782093795-130,2026-06-21 22:03:15,2026-06-21,22:03:15,Nocturna (~22:00),1010818,CANTV (Caracas),CANTV,AS8048,"Caracas, Venezuela",Nacional,190.205.214.78,192.168.100.13,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,61.403428,61.403428,61.088136,61.975835,3
ping-180090804-1010818-1782136986-131,2026-06-22 10:03:06,2026-06-22,10:03:06,Matutina (~10:00),1010818,CANTV (Caracas),CANTV,AS8048,"Caracas, Venezuela",Nacional,190.205.214.78,192.168.100.13,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-6978-1782093749-132,2026-06-21 22:02:29,2026-06-21,22:02:29,Nocturna (~22:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,13.456099666666667,13.456099666666667,13.418075,13.525932,3
ping-180090804-6978-1782136934-133,2026-06-22 10:02:14,2026-06-22,10:02:14,Matutina (~10:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-1011292-1782093795-134,2026-06-21 22:03:15,2026-06-21,22:03:15,Nocturna (~22:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,71.34921966666667,71.34921966666667,71.328708,71.386799,3
ping-180090804-1011292-1782136996-135,2026-06-22 10:03:16,2026-06-22,10:03:16,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.46,Sistema de Grados,180090804,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090804-1003784-1782050586-136,2026-06-21 10:03:06,2026-06-21,10:03:06,Matutina (~10:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,55.97799133333333,55.97799133333333,55.920016,56.078501,3
ping-180090804-1010206-1782050757-137,2026-06-21 10:05:57,2026-06-21,10:05:57,Matutina (~10:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,51.20030433333334,51.20030433333334,50.883192,51.618991,3
ping-180090804-1010818-1782050587-138,2026-06-21 10:03:07,2026-06-21,10:03:07,Matutina (~10:00),1010818,CANTV (Caracas),CANTV,AS8048,"Caracas, Venezuela",Nacional,190.205.214.78,192.168.100.13,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,61.217048,61.217048,61.182135,61.252968,3
ping-180090804-7594-1782050552-139,2026-06-21 10:02:32,2026-06-21,10:02:32,Matutina (~10:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,88.71520600000001,88.71520600000001,88.689978,88.742454,3
ping-180090804-1014400-1782050592-140,2026-06-21 10:03:12,2026-06-21,10:03:12,Matutina (~10:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.153.16.65,192.168.122.242,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,28.147774666666663,28.147774666666663,27.800278,28.350637,3
ping-180090804-1011292-1782050595-141,2026-06-21 10:03:15,2026-06-21,10:03:15,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,71.27345100000001,71.27345100000001,71.077038,71.455963,3
ping-180090804-32877-1782050586-142,2026-06-21 10:03:06,2026-06-21,10:03:06,Matutina (~10:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.177.234,192.168.1.186,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,80.87199666666667,80.87199666666667,80.721143,81.030322,3
ping-180090804-6978-1782050544-143,2026-06-21 10:02:24,2026-06-21,10:02:24,Matutina (~10:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,13.407871333333333,13.407871333333333,13.367794,13.438714,3
ping-180090804-6978-1782525742-144,2026-06-26 22:02:22,2026-06-26,22:02:22,Nocturna (~22:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,14.231372333333335,14.231372333333335,13.427457,15.838605,3
ping-180090804-1010206-1782525955-145,2026-06-26 22:05:55,2026-06-26,22:05:55,Nocturna (~22:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,50.65637433333333,50.65637433333333,49.698118,52.162405,3
ping-180090804-1014400-1782525786-146,2026-06-26 22:03:06,2026-06-26,22:03:06,Nocturna (~22:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.96,192.168.122.242,150.185.169.46,Sistema de Grados,180090804,3,3,Respuesta completa,True,0.0,30.318652999999998,30.318652999999998,30.10813,30.67899,3
ping-180090804-1003784-1782525788-147,2026-06-26 22:03:08,2026-06-26,22:03:08,Nocturna (~22:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,150.185.169.46,Sistema de Grados,180090804,2,2,Respuesta completa,True,0.0,53.30063,53.30063,53.229396,53.371864,2
